,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9081,6445800120,20150404T000000,679000.0,4.0,1.75,2260,41236,1.0,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034,3080,30240
13770,1795800040,20140903T000000,1350000.0,4.0,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270
1796,7202430060,20150122T000000,780000.0,3.0,2.5,2610,7567,2.0,0,0,3,9,2610,0,1997,0,98052,47.6654,-122.137,2610,8458
20291,9478550430,20150429T000000,316475.0,4.0,2.5,1740,4642,2.0,0,0,3,7,1740,0,2012,0,98042,47.3686,-122.117,1950,4642
1527,7923500060,20140922T000000,713000.0,5.0,2.75,2580,9242,2.0,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316
17736,9264900880,20140715T000000,263000.0,3.0,1.75,1790,7485,1.0,0,0,4,8,1330,460,1979,0,98023,47.3118,-122.34,1970,8097
10034,3423600060,20141202T000000,665000.0,4.0,1.75,2280,3680,1.5,0,0,5,7,1470,810,1926,0,98115,47.6754,-122.3,1850,3680
11805,1698900075,20150415T000000,740000.0,4.0,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000
19759,8924100370,20140915T000000,1205000.0,4.0,3.5,3590,5335,2.0,0,2,3,9,3140,450,2006,0,98115,47.6762,-122.267,2100,6250
19490,926069009,20140609T000000,649950.0,4.0,2.5,2350,63162,2.0,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.047,2370,63162
15652,1774000170,20150105T000000,419950.0,4.0,1.75,1870,16549,1.0,0,0,3,8,1870,0,1969,0,98072,47.7482,-122.083,1870,10804
11282,1997200060,20140908T000000,270000.0,1.0,1.0,720,5196,1.0,0,0,3,7,720,0,1911,0,98103,47.6928,-122.337,1580,5762
12067,3622900200,20140627T000000,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,9,2750,900,1969,0,98040,47.5497,-122.228,2900,11568
4360,8682230590,20150426T000000,800000.0,2.0,2.5,2395,6143,1.0,0,0,3,8,2395,0,2003,0,98053,47.7114,-122.029,2170,6162
13885,1862400087,20150313T000000,475000.0,3.0,1.75,1520,8100,1.0,0,0,5,6,760,760,1945,0,98117,47.6966,-122.375,1040,8100
18141,9478501020,20140916T000000,317950.0,3.0,2.5,1980,4500,2.0,0,0,3,7,1980,0,2012,0,98042,47.3671,-122.113,2200,4500
8107,1683900040,20141215T000000,330000.0,3.0,2.25,1440,5150,2.0,0,0,3,7,1440,0,1997,0,98106,47.5456,-122.356,1530,5238
17119,4305700086,20150410T000000,450500.0,2.0,1.0,1330,3698,1.0,0,0,3,7,1330,0,1952,0,98117,47.6866,-122.372,1900,5000
6112,8732160050,20140822T000000,250000.0,3.0,2.25,1960,7414,1.0,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038
14791,2824600180,20141024T000000,713414.0,3.0,2.5,2830,6000,1.0,0,3,3,9,1730,1100,1954,0,98126,47.5751,-122.378,2040,5300
12394,7686203385,20150326T000000,204000.0,3.0,1.0,980,8000,1.0,0,0,4,6,980,0,1954,0,98198,47.42,-122.317,1240,8000
3391,2190601055,20140624T000000,314900.0,4.0,1.75,2700,27072,1.0,0,0,3,7,1380,1320,1958,0,98003,47.2877,-122.293,2460,34850
18790,3303860590,20140627T000000,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,9,3060,0,2012,0,98038,47.3689,-122.058,3040,6000
311,7994700030,20141023T000000,201000.0,5.0,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408
16852,6431500122,20150428T000000,520000.0,3.0,1.5,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512
5462,7501000080,20141121T000000,845800.0,4.0,3.5,3020,12750,2.0,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351
7981,2005600090,20140514T000000,160000.0,3.0,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248
3516,798000337,20140731T000000,325000.0,4.0,1.75,1950,12500,1.0,0,0,3,7,1330,620,1963,0,98168,47.4999,-122.327,1760,11520
5833,2600000050,20140827T000000,690000.0,3.0,2.25,2430,8327,1.0,0,0,4,9,1430,1000,1978,0,98006,47.5534,-122.16,2550,10427
7730,2600010220,20150326T000000,1250000.0,4.0,2.5,4040,11350,2.0,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,3770,12382
7909,7618700112,20150210T000000,634000.0,3.0,1.75,2570,13000,2.0,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521
18886,8127700410,20141015T000000,511200.0,4.0,1.75,1480,7875,1.0,0,0,3,7,740,740,1927,0,98199,47.643,-122.397,1680,5851
7262,3578400780,20150327T000000,508800.0,3.0,2.0,1720,10098,1.0,0,0,4,8,1140,580,1981,0,98074,47.6231,-122.043,1840,10098
15956,2076400050,20141022T000000,294950.0,4.0,2.25,1740,9600,1.0,0,2,3,7,1160,580,1957,0,98188,47.432,-122.276,1630,9600
16780,638100073,20140602T000000,327000.0,3.0,1.5,1320,13200,1.0,0,0,3,7,1320,0,1970,0,98059,47.5009,-122.143,1730,13200
14371,1326049170,20140924T000000,280000.0,3.0,1.0,1720,9605,1.0,0,0,3,7,860,860,1969,0,98028,47.7439,-122.242,1720,9998
20189,745500010,20141208T000000,730000.0,4.0,2.75,3800,9606,2.0,0,0,3,9,3800,0,2008,0,98011,47.7368,-122.208,3400,9677
843,1443300140,20150114T000000,330000.0,3.0,2.25,2300,35287,2.0,0,0,3,8,2300,0,1977,0,98022,47.2477,-121.937,1760,47916
17618,3876313170,20141209T000000,436000.0,3.0,2.25,1770,8000,1.0,0,0,4,7,1350,420,1976,0,98072,47.7358,-122.17,1850,7875
10457,6646200710,20150409T000000,654300.0,3.0,2.5,2490,8582,2.0,0,0,3,9,2490,0,2000,0,98074,47.625,-122.042,2870,7598
20097,5693500846,20150420T000000,667000.0,3.0,1.75,1370,1921,3.0,0,0,3,8,1370,0,2007,0,98103,47.6595,-122.351,1370,4000
16373,7955030010,20141010T000000,318000.0,3.0,1.0,1250,20040,1.0,0,0,3,7,1250,0,1970,0,98072,47.7514,-122.108,1640,19840
7181,4137000460,20150225T000000,249000.0,3.0,1.75,1520,7500,1.0,0,0,3,8,1520,0,1985,0,98092,47.2646,-122.219,2180,7506
12046,2781250400,20141008T000000,350500.0,2.0,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500
7307,255580190,20140915T000000,302000.0,4.0,2.5,1740,7895,2.0,0,0,3,7,1740,0,1999,0,98001,47.3401,-122.282,1720,6813
17932,2887700970,20150209T000000,637000.0,4.0,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800
13606,1843100610,20140521T000000,382000.0,5.0,2.25,2880,11965,2.0,0,0,4,8,2880,0,1990,0,98042,47.3734,-122.124,2370,10715
4689,2228900195,20150311T000000,556000.0,4.0,2.5,2240,5402,2.0,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560
20971,9578060540,20140614T000000,525000.0,4.0,2.75,2360,4924,2.0,0,0,3,8,2360,0,2008,0,98028,47.7737,-122.235,2360,4670
6475,624110050,20140604T000000,760000.0,4.0,2.75,3370,12447,2.0,0,0,3,10,3370,0,1991,0,98077,47.7309,-122.058,3700,13129
11868,1231000640,20140911T000000,290000.0,2.0,1.0,960,4000,1.0,0,0,3,6,960,0,1918,0,98118,47.5554,-122.267,1210,4000
8069,3336002215,20150225T000000,319950.0,2.0,1.0,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500
2045,9269200786,20140722T000000,399950.0,4.0,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,0,98126,47.5352,-122.37,990,6125
5862,1211000280,20150504T000000,295000.0,2.0,1.0,750,4500,1.0,0,0,3,6,750,0,1945,0,98122,47.607,-122.297,1540,4000
20585,4219610320,20150119T000000,552500.0,4.0,2.5,3260,6902,2.0,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588
21079,3449000010,20150312T000000,294570.0,3.0,1.0,1140,8400,1.0,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000
3918,9274201730,20140616T000000,825000.0,4.0,1.5,1890,6938,1.5,0,0,3,8,1890,0,1919,0,98116,47.5896,-122.389,1700,6250
16979,2877101310,20140804T000000,415000.0,2.0,1.0,1460,4200,1.0,0,0,4,6,880,580,1914,0,98117,47.6774,-122.361,1540,4200
19372,8802400906,20140829T000000,244000.0,3.0,1.75,1540,8885,1.0,0,0,4,7,1440,100,1980,0,98031,47.4031,-122.201,1540,12734
7350,1604590190,20150513T000000,775000.0,5.0,3.5,3730,16679,1.0,0,0,3,10,2760,970,1990,0,98075,47.5987,-122.029,3280,16679
20089,5416510490,20140708T000000,355000.0,4.0,2.75,3000,5470,2.0,0,0,3,8,3000,0,2005,0,98038,47.3613,-122.038,2420,4891
2615,5700000340,20150427T000000,700000.0,3.0,2.0,2130,4299,1.5,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4548
16392,3896100130,20140617T000000,1538000.0,3.0,2.25,2880,7599,1.0,0,2,3,9,1710,1170,1958,2002,98033,47.6938,-122.215,2920,12401
12657,1336300610,20150402T000000,1272500.0,4.0,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600
7179,526059224,20150206T000000,470000.0,4.0,1.75,1650,7276,1.0,0,0,3,7,1010,640,1977,0,98011,47.7721,-122.206,1840,8550
19047,4027700466,20141219T000000,340500.0,3.0,1.0,1770,12458,1.0,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225
10208,4083300510,20140505T000000,657100.0,4.0,1.0,1390,4240,1.0,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240
13790,2722059183,20141014T000000,218500.0,4.0,1.75,1400,25500,1.0,0,0,4,7,1400,0,1964,0,98042,47.36,-122.164,2170,25500
15631,7732410380,20140604T000000,907500.0,4.0,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0,98007,47.6599,-122.146,2670,9000
8509,6388910730,20140806T000000,555000.0,3.0,2.5,2480,8676,2.0,0,0,4,8,2480,0,1989,0,98056,47.53,-122.172,2540,9496
15698,3582900280,20140606T000000,1120000.0,5.0,2.75,4400,18500,1.0,0,3,5,9,2250,2150,1963,0,98028,47.7424,-122.263,3290,19257
17501,3764650010,20150513T000000,500000.0,3.0,2.5,2300,4307,2.0,0,0,3,8,2300,0,1998,0,98034,47.7326,-122.197,2010,4307
10750,6119700030,20150508T000000,699950.0,4.0,3.25,3674,12793,2.0,0,1,3,9,3674,0,1987,0,98166,47.4357,-122.343,3220,13100
12622,6751300065,20140506T000000,518000.0,3.0,1.5,1430,8000,1.0,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000
7249,1473000020,20140523T000000,416000.0,3.0,1.5,1110,9762,1.0,0,0,4,7,1110,0,1963,0,98052,47.676,-122.15,1900,9720
694,3121500340,20140712T000000,690000.0,4.0,2.5,2900,23488,2.0,0,0,3,9,2900,0,1992,0,98053,47.6726,-122.03,2900,34589
21341,2862500190,20150409T000000,895950.0,5.0,2.75,3180,9255,2.0,0,0,3,9,3180,0,2014,0,98074,47.6232,-122.023,3180,7782
19982,9828702902,20141021T000000,495000.0,2.0,2.25,1160,1010,2.0,0,0,3,8,1000,160,2006,0,98112,47.6207,-122.301,1200,1170
12894,7454001120,20141212T000000,285950.0,2.0,1.0,710,7120,1.0,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020
19945,8011100047,20150306T000000,530000.0,4.0,2.75,2740,7872,2.0,0,0,3,10,2740,0,2015,0,98056,47.4954,-122.172,1220,6300
20611,2856100260,20141202T000000,732000.0,3.0,2.5,1960,3060,2.0,0,0,3,8,1960,0,2010,0,98117,47.6764,-122.389,1220,3060
10662,2008000550,20140815T000000,300000.0,4.0,2.0,1580,9600,1.0,0,0,5,7,1050,530,1965,0,98198,47.4091,-122.313,1710,9600
18762,3332000615,20141020T000000,310000.0,3.0,1.0,1330,3740,1.5,0,0,3,6,1330,0,1903,0,98118,47.5502,-122.274,1330,5053
8405,1726600150,20150226T000000,970000.0,4.0,3.0,3510,12410,2.0,0,0,4,9,3510,0,1976,0,98005,47.6381,-122.166,3000,13209
12058,9232900075,20141021T000000,314963.0,2.0,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350
20755,7172200125,20140827T000000,1050000.0,3.0,2.5,3400,5119,2.0,0,0,3,8,2300,1100,2014,0,98115,47.6843,-122.305,1740,5969
8848,2770600930,20141022T000000,601000.0,3.0,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625
6970,4309710250,20140505T000000,736500.0,4.0,2.5,3180,21904,2.0,0,3,3,9,3180,0,2000,0,98059,47.515,-122.117,3715,29170
20401,3862710180,20150326T000000,408474.0,3.0,2.5,1800,2731,2.0,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3265
158,8029200135,20141113T000000,247000.0,3.0,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198
11307,3073500045,20140507T000000,492000.0,4.0,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883
16379,9150100020,20150211T000000,189000.0,3.0,1.0,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826
1389,4102000075,20140522T000000,275000.0,1.0,0.75,1170,14149,1.0,0,0,5,7,880,290,1962,0,98022,47.2653,-121.91,1130,24513
3231,1924069058,20141010T000000,965000.0,4.0,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,0,98027,47.5489,-122.092,3140,54014
16854,8861000235,20150324T000000,825000.0,4.0,2.75,2220,11925,1.0,0,0,3,7,1560,660,1953,1985,98004,47.6381,-122.205,2500,11377
16575,7508200080,20150410T000000,461000.0,4.0,2.75,1700,7495,1.0,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495
21056,9542840730,20140911T000000,288000.0,4.0,2.25,1610,3560,2.0,0,0,3,7,1610,0,2010,0,98038,47.3669,-122.02,1760,3692
7743,6749700031,20140609T000000,345000.0,3.0,2.5,1210,1420,3.0,0,0,3,8,1210,0,2008,0,98103,47.6977,-122.349,1190,1407
8700,2468800040,20150410T000000,330000.0,3.0,2.5,2060,25046,1.0,0,0,4,8,1600,460,1980,0,98022,47.184,-121.959,2050,21255
6556,1274500420,20140909T000000,234000.0,3.0,1.0,1010,8906,1.0,0,0,5,7,1010,0,1968,0,98042,47.3627,-122.108,1150,10414
1233,1450100070,20150430T000000,208000.0,3.0,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420
871,4039300400,20140919T000000,469950.0,3.0,2.25,1620,8701,1.0,0,0,3,7,1220,400,1962,0,98007,47.6071,-122.137,1600,7910
21041,2622059197,20141210T000000,365000.0,4.0,2.5,2420,8404,2.0,0,0,3,8,2420,0,2013,0,98042,47.372,-122.13,2440,4822
15020,1931300010,20150501T000000,562500.0,2.0,1.0,1170,2800,1.5,0,0,4,5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996
8156,1121039059,20140522T000000,503000.0,2.0,1.75,2860,59612,1.0,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389,2720,59612
19124,7401000040,20140507T000000,405000.0,3.0,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800
2497,1000102,20150422T000000,300000.0,6.0,3.0,2400,9373,2.0,0,0,3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316
11143,2525300200,20140515T000000,215000.0,3.0,1.0,1160,10384,1.0,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880
12324,7387500335,20141219T000000,280000.0,3.0,1.0,980,7480,1.0,0,0,3,6,830,150,1948,0,98106,47.5206,-122.363,1140,7480
11671,9353301070,20150508T000000,342500.0,5.0,2.25,2100,10726,1.0,0,0,4,7,1050,1050,1963,0,98059,47.4922,-122.134,2100,10726
20676,629890070,20140515T000000,828950.0,4.0,3.5,3930,5680,2.0,0,1,3,9,2820,1110,2013,0,98027,47.5528,-122.076,3700,5816
11426,3329510200,20141124T000000,299900.0,3.0,2.25,2100,8163,2.0,0,0,3,7,2100,0,1984,0,98001,47.3336,-122.269,1410,7515
20789,1442880640,20140715T000000,504058.0,4.0,2.75,2910,7467,2.0,0,0,3,8,2910,0,2013,0,98045,47.4841,-121.772,2790,7868
3356,3260000300,20141118T000000,850000.0,4.0,2.25,2330,10451,2.0,0,0,4,8,2330,0,1965,0,98005,47.6044,-122.168,1880,8400
15126,4019300680,20141231T000000,449000.0,3.0,1.75,1660,9697,1.0,0,0,4,7,1660,0,1952,0,98155,47.7564,-122.286,2060,20624
1512,5255690060,20150318T000000,413000.0,5.0,2.5,2900,8711,1.0,0,0,3,8,1650,1250,1977,0,98011,47.7752,-122.197,2340,8869
14759,422049203,20141024T000000,239000.0,3.0,1.5,1330,6540,1.0,0,0,3,7,900,430,1971,0,98188,47.4239,-122.292,1400,11500
20690,3943600140,20150302T000000,370000.0,4.0,2.5,1812,5026,2.0,0,0,3,8,1812,0,2011,0,98055,47.4513,-122.202,2440,6007
11954,5153200486,20140715T000000,185000.0,5.0,1.75,1990,27810,1.0,0,0,3,7,1990,0,1955,0,98023,47.3325,-122.35,2240,20000
7934,3812400107,20150330T000000,378500.0,4.0,2.0,1830,6000,1.0,0,0,5,7,1070,760,1953,0,98118,47.5453,-122.279,1830,5500
11239,5668500045,20140917T000000,375000.0,3.0,2.0,1450,7300,1.5,0,0,5,7,1450,0,1955,0,98133,47.7517,-122.342,1660,9069
684,5102400105,20141013T000000,400000.0,4.0,1.0,1420,4875,1.5,0,0,3,7,1420,0,1930,0,98115,47.6942,-122.321,1110,5413
8096,3658700690,20150327T000000,480000.0,3.0,1.5,1200,3060,1.0,0,0,4,7,1060,140,1910,0,98115,47.679,-122.315,1410,3060
6414,9407600250,20150327T000000,211000.0,3.0,2.0,1060,7412,1.0,0,0,3,7,1060,0,1987,0,98038,47.3897,-122.051,1080,7093
10163,8832900135,20150113T000000,769000.0,5.0,2.25,3320,13138,1.0,0,2,4,9,1900,1420,1964,0,98028,47.75899999999999,-122.269,2820,13138
1686,4022902505,20140731T000000,470000.0,3.0,2.25,2220,9800,2.0,0,0,3,8,2220,0,1987,0,98155,47.7635,-122.286,2420,10232
5411,9517200480,20140702T000000,535000.0,3.0,1.75,2330,12141,1.0,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141
16746,1826049430,20140520T000000,372500.0,4.0,1.75,1590,10523,2.0,0,0,4,7,1590,0,1922,0,98133,47.7358,-122.342,1610,8568
7030,1021049022,20140520T000000,415000.0,2.0,1.0,1050,60113,1.0,0,0,4,7,1050,0,1943,0,98001,47.3226,-122.287,1380,27442
8445,724069023,20150414T000000,1247000.0,1.0,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,98075,47.5814,-122.081,2280,5070
1695,2822079012,20150410T000000,340000.0,3.0,1.75,1740,46580,1.0,0,0,4,7,1740,0,1980,0,98010,47.3583,-121.927,1576,54685
1771,2113700060,20141014T000000,400000.0,4.0,2.5,2350,3904,2.5,0,0,3,7,2350,0,1999,0,98106,47.5305,-122.351,1120,4000
11974,9151600106,20150512T000000,750000.0,4.0,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,98116,47.5855,-122.383,2610,5400
12350,8964800860,20150209T000000,1650000.0,4.0,2.5,2780,11904,1.0,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,3590,13860
13380,3726800220,20150406T000000,348000.0,3.0,1.75,1830,2417,1.0,0,0,3,7,930,900,1919,0,98144,47.5723,-122.309,1320,3200
17212,7284900098,20140924T000000,705000.0,3.0,2.5,2820,7200,1.0,0,3,3,9,1780,1040,1979,0,98177,47.7691,-122.388,2300,7200
5698,7202360010,20140707T000000,866000.0,4.0,3.25,3990,9786,2.0,0,0,3,9,3990,0,2004,0,98053,47.6784,-122.026,3920,8200
2928,686200740,20141020T000000,500000.0,4.0,2.25,2080,8000,1.0,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700
13028,9839301165,20141001T000000,998500.0,2.0,1.0,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400
13870,7525410120,20140905T000000,624500.0,6.0,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.033,2890,35100
13030,2787700180,20150112T000000,320000.0,3.0,2.0,1250,8636,1.0,0,0,5,7,1250,0,1968,0,98059,47.5066,-122.159,1620,7653
1304,1324079041,20141118T000000,275000.0,3.0,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044
6052,624110020,20140925T000000,730000.0,3.0,3.0,3460,13129,2.0,0,0,3,9,2560,900,1988,0,98077,47.7315,-122.058,3460,12568
8347,5113400113,20140619T000000,756000.0,4.0,2.25,2160,5600,1.0,0,0,5,7,1080,1080,1947,0,98119,47.6442,-122.372,1850,5150
18622,2296700330,20141014T000000,515000.0,4.0,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,98034,47.7197,-122.219,1920,7961
6501,2626069030,20150209T000000,1940000.0,4.0,5.75,7220,223462,2.0,0,4,3,12,6220,1000,2000,0,98053,47.7097,-122.013,2680,7593
11847,3343901401,20140718T000000,494500.0,4.0,3.0,3760,8804,2.0,0,0,3,8,2470,1290,2002,0,98056,47.5161,-122.191,1960,7225
18064,5470100090,20140905T000000,210000.0,3.0,1.5,1250,9484,1.0,0,0,4,7,1250,0,1969,0,98042,47.3675,-122.147,1320,9600
14438,1545800730,20150222T000000,269950.0,2.0,1.75,1320,7540,1.0,0,0,3,7,1320,0,1968,0,98038,47.3634,-122.052,1570,7540
11803,3447000030,20150401T000000,510000.0,3.0,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650
19817,8138870060,20140813T000000,395825.0,2.0,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,98029,47.5449,-122.011,1590,1680
8304,5466350120,20150311T000000,256500.0,3.0,2.0,1320,8568,1.0,0,0,3,7,1320,0,1993,0,98042,47.3904,-122.164,1600,8463
4285,2212200090,20150209T000000,215000.0,3.0,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,7600
12504,3276180210,20141117T000000,311000.0,3.0,2.75,1400,7880,1.0,0,0,3,7,1000,400,1981,0,98056,47.5095,-122.193,1400,7279
10402,42000127,20150224T000000,406500.0,3.0,1.5,1970,10080,1.0,0,0,3,7,1970,0,1966,0,98168,47.4703,-122.276,2240,10080
14753,5409800120,20140919T000000,312200.0,4.0,2.5,2910,8596,2.0,0,0,3,8,2910,0,2004,0,98003,47.2596,-122.304,2770,8602
6121,1377300005,20150401T000000,1445000.0,4.0,3.5,3470,8580,2.0,0,0,3,11,2500,970,2007,0,98199,47.6433,-122.403,1940,7920
21038,567000382,20141110T000000,370000.0,2.0,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295,1130,1270
5925,7950300670,20150218T000000,450000.0,2.0,1.0,1120,4590,1.0,0,0,3,7,1120,0,1924,0,98118,47.5663,-122.285,1120,5100
11107,3995700435,20140702T000000,265000.0,4.0,3.0,1940,8170,1.0,0,0,4,7,1940,0,1948,0,98155,47.7381,-122.302,1310,8169
19912,7576200012,20140717T000000,1262000.0,2.0,3.0,2210,3917,2.0,0,0,3,10,1500,710,2008,0,98122,47.6166,-122.291,1720,3933
4400,1492800296,20140703T000000,575000.0,3.0,1.75,1530,6743,1.0,0,0,3,7,1410,120,1955,0,98116,47.5745,-122.396,2040,6000
19650,2626119062,20141112T000000,155000.0,3.0,1.0,1300,6098,1.0,0,0,3,7,1300,0,2013,0,98014,47.7074,-121.364,1300,6849
9668,4039700090,20140923T000000,643403.0,3.0,2.5,2350,9648,1.0,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512
6106,7611200086,20140602T000000,686000.0,3.0,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,98177,47.7145,-122.369,2100,12474
2892,7574000100,20150408T000000,350000.0,3.0,1.75,1580,19998,1.0,0,0,4,7,1580,0,1968,0,98010,47.3299,-122.046,1860,19998
18117,1862400522,20140822T000000,449000.0,3.0,2.5,1810,1658,3.0,0,0,3,8,1810,0,1998,0,98117,47.6955,-122.376,1470,1585
14689,8712100760,20140924T000000,721000.0,2.0,1.5,1790,4250,1.0,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250
14134,8665050220,20141021T000000,459000.0,3.0,2.5,1780,4000,2.0,0,0,4,8,1780,0,1995,0,98029,47.5677,-122.003,1730,4000
1141,3320000810,20150224T000000,380000.0,5.0,2.0,1680,3240,1.0,0,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260
16739,5160300020,20140609T000000,554000.0,3.0,1.75,1760,10780,1.0,0,0,3,8,1760,0,1977,0,98005,47.5938,-122.154,2090,10780
14818,7812801590,20141030T000000,219900.0,3.0,1.0,860,6664,1.0,0,0,3,6,860,0,1944,0,98178,47.4931,-122.247,1150,6857
19896,7852120140,20140610T000000,695000.0,4.0,3.5,3510,9364,2.0,0,0,3,10,3510,0,2001,0,98065,47.54,-121.876,3510,9161
21042,1389600040,20141226T000000,255000.0,4.0,2.5,1987,6000,2.0,0,0,3,7,1987,0,2011,0,98001,47.2679,-122.255,1880,9589
12359,8078550320,20150326T000000,290000.0,3.0,2.0,1260,7346,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363
3863,5101406489,20150501T000000,432000.0,3.0,2.0,1400,6380,1.0,0,0,4,7,700,700,1924,0,98125,47.7015,-122.316,1690,5800
6288,8001210170,20140822T000000,275000.0,4.0,2.75,2060,7350,1.0,0,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
17224,8700100010,20140710T000000,315000.0,3.0,2.5,2340,6837,2.0,0,0,3,7,2340,0,1992,0,98030,47.3608,-122.194,1850,6209
6244,5703000050,20140508T000000,545000.0,3.0,2.25,1780,191228,2.0,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120
19163,3764390100,20140722T000000,434000.0,3.0,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.7155,-122.218,2030,3331
15972,9553200052,20140506T000000,345000.0,3.0,1.0,1110,6250,1.0,0,0,3,7,1110,0,1956,0,98115,47.6977,-122.292,2010,6944
12123,2141330700,20140522T000000,555000.0,4.0,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700
8182,9218400088,20141119T000000,495000.0,5.0,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965
17639,1023089197,20141007T000000,390000.0,3.0,2.0,1930,12443,1.0,0,0,3,7,1930,0,1969,0,98045,47.4906,-121.775,1400,12183
10222,3293700496,20141204T000000,450000.0,4.0,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581
